,Latitude,Longitude
197908,12.499441,76.674863
197909,12.513759,76.674959
197910,12.469245,76.677921
197911,12.520151,76.613751
197912,12.548252,76.593169
197915,12.523581,76.671675
197916,12.507135,76.675002
197917,12.306452,76.675841
197918,12.470567,76.679435
197919,12.466242,76.677451
197920,12.51914,76.67274
197921,12.559171,76.584549
197922,12.503348,76.67447
197923,12.494281,76.67449
197924,12.465443,76.678605
197927,12.498298,76.67516
197928,12.587319,76.629658
197929,12.532734,76.603802
197930,12.456851,76.7400789
197931,12.49775,76.675432
197932,12.53862,76.572444
197933,12.519098,76.672954
197934,12.550874,76.556278
197935,12.548503,76.593141
197936,12.496379,76.679911
197937,12.542733,76.59734
197938,12.458775,76.684137
197939,12.470481,76.679486
197940,12.513823,76.674764
197941,12.362063,76.620598
197942,12.495823,76.630882
197943,12.526519,76.598168
197944,12.351334,76.611671
197945,12.460938,76.681714
197948,12.507919,76.731587
197949,12.533251,76.603988
197950,12.496523,76.679257
197951,12.548489,76.592869
197952,12.552111,76.754129
197953,12.499262,76.675089
197956,12.523086,76.57706
197957,12.49315,76.63651
197958,12.547265,76.596577
197959,12.460681,76.68164
197960,12.492951,76.693965
197961,12.536094,76.57229
197962,12.458536,76.684315
197963,12.497062,76.674326
197964,12.494477,76.674633
197965,12.526662,76.598158
197966,12.468323,76.677592
197967,12.54778,76.566192
197968,12.520133,76.613799
197969,12.573694,76.627317
197970,12.485783,76.677958
197971,12.469189,76.677849
197972,12.498926,76.675103
197973,12.46877,76.677921
197974,12.525907,76.597947
197975,12.521602,76.68874
197976,12.519349,76.672897
197980,12.487215,76.639039
197981,12.494016,76.674761
197982,12.547334,76.5962049
197983,12.519844,76.61368
197984,12.532972,76.603831
197985,12.500261,76.747883
197986,12.513735,76.674876
197987,12.503271,76.676771
197988,12.397537,76.649711
197989,12.49887,76.675103
197990,12.497819,76.675294
197991,12.532972,76.60386
197992,12.479886,76.677913
197993,12.519014,76.673026
197994,12.559735,76.584227
197995,12.492969,76.636582
197996,12.473032,76.678865
197997,12.547474,76.596519
197998,12.496852,76.675323
197999,12.499457,76.67405
198000,12.479785,76.677904
198001,12.469035,76.67805
198002,12.496251,76.702627
198003,12.496327,76.702021
198004,12.53587,76.583623
198005,12.468269,76.677164
198006,12.548461,76.593284
198007,12.496176,76.701659
198008,12.468812,76.677735
198009,12.526407,76.669728
198010,12.458381,76.684224
198015,12.497258,76.672365
198022,12.498789,76.675246
198023,12.495593,76.715156
198052,12.496229,76.666558
198053,12.504221,76.75739
198062,12.469273,76.67795
198067,12.516359,76.672751
198088,12.501446,76.629336
198089,12.499371,76.673971
198090,12.605979,76.627653
198091,12.494409,76.67479
198092,12.540787,76.599132
198100,12.4611,76.681837
198101,12.547683,76.596176
198124,12.548782,76.593041
198125,12.504093,76.731537
198126,12.494398,76.677787
198127,12.498186,76.675232
198462,12.555181,68.65552
198468,12.502897,76.673642
198469,12.502989,76.67642
198470,37.088342,68.177512
198474,12.502989,76.673642
198476,37.088342,68.65552
198479,37.088342,68.177
198482,12.502989,76.673624
198483,37.088342,97.412897
198484,12.502915,76.674458
198491,37.088342,97.412897
198493,12.502897,76.673736
198494,37.088834,68.65552
198495,12.502897,76.673736
198496,37.088342,97.412897
198497,37.088342,97.412897
198502,37.088342,97.412897
198503,12.502989,76.673642
198506,12.502989,76.673642
198507,37.088342,97
198508,37.088342,97
198517,12.502897,76.673736
198522,12.502915,76.674458
198529,37.088342,97
198530,12.502897,76.673736
198531,37.088342,97.412897
198532,12.502901,76.6737
198533,12.502987,76.673525
198537,12.555181,68.65552
198539,12.502897,76.673736
198542,12.502989,76.673642
198548,37.088342,97.412897
198549,37.088342,97.412897
198556,37.088342,97.412897
198557,37.088342,97.412897
198562,12.502905,76.673898
198566,12.555181,97.412897
198665,12.592802,76.814719
198666,12.639855,76.748553
198670,12.607214,76.792965
198675,12.613492,76.772614
198709,12.585619,76.824004
198715,12.585619,76.824004
198722,12.585619,76.824004
199349,12.411665,76.669657
199350,12.41688,76.694133
199351,12.424885,76.71624
199366,12.417511,76.671184
199367,12.417277,76.6816099
199370,12.430154,76.697831
199371,12.431212,76.700703
199377,12.429481,76.697439
199378,12.429273,76.710871
199384,12.430131,76.69783
199385,12.416729,76.688633
199386,12.43249,76.698736
199393,12.4295,76.697423
199402,12.432123,76.706555
199409,12.432956,76.698891
199416,12.438694,76.692263
199418,12.417425,76.661688
199425,12.417575,76.661825
199426,12.417918,76.671609
199431,12.432756,76.707234
199432,12.424178,76.693567
199433,12.441789,76.696411
199665,12.417701,76.662059
199666,12.431249,76.70133
199667,12.442537,76.699193
199668,12.421176,76.692212
199683,12.421176,76.692264
199685,12.411732,76.677756
199686,12.435009,76.698883
199693,12.429315,76.697745
199694,12.411732,76.656756
199695,12.419682,76.669195
199699,12.421191,76.692212
199700,12.416994,76.683444
199709,6.765432,97.243675
199710,12.416563,76.688705
199715,12.398353,76.635821
199717,12.445291,76.694855
199718,12.40815,76.637597
199723,12.398934,76.637597
199724,12.417679,76.680841
199733,12.402982,76.676079
199735,12.429629,76.69771
199736,12.420096,76.691755
199745,12.406778,76.656074
199749,12.429435,76.697533
199750,12.41215,76.656756
199755,12.40815,76.692713
199756,12.408415,76.0502
199759,12.439642,76.69717
199760,12.429662,76.697641
199761,12.42352,68.177512
199762,12.450051,76.693703
199763,12.429696,76.698406
199766,12.419881,76.691787
199769,12.416794,76.686254
199770,12.439642,76.697171
199771,12.414732,76.690349
199772,12.420902,76.670826
200076,12.461773,76.7457269
200092,12.461356,76.745507
200105,12.398633,76.668562
200106,12.470833,76.754678
200111,12.442386,76.729292
200114,12.440103,76.71529
200127,12.444418,76.736193
200128,12.470053,76.757118
200132,12.439967,76.71509
200141,12.473742,76.761638
200172,12.440386,76.715522
200177,12.439871,76.715017
200181,12.4462,76.734319
200195,12.482212,76.77357
200203,12.461979,76.745806
200219,12.473745,76.604354
200220,12.39542,76.675024
200225,12.469122,76.755393
200233,12.46159,76.734022
200234,12.447084,76.613266
200237,12.440402,76.715502
200252,12.445786,76.734015
200261,12.47884,76.643149
200262,12.466423,76.665244
200263,12.411799,76.73487
200410,12.414676,76.691004
200411,12.456585,76.615545
200418,12.414708,76.69148
200421,12.41334,76.691004
200430,12.414708,76.691381
200432,12.414708,76.69148
200445,12.414708,76.69148
200454,12.414708,76.717323
200460,12.414676,76.691004
200462,12.41334,76.691004
200463,12.41334,76.691004
200464,12.414708,76.69148
200467,12.414676,76.691381
200468,12.414676,76.691381
200469,12.41334,76.691004
200470,12.414676,76.691004
200481,12.418634,76.691004
200490,12.414708,76.4129
200492,12.414676,76.691381
200497,12.414708,76.69148
200500,12.414676,76.691381
200508,12.482301,76.773279
200509,12.414708,76.69148
200766,12.97943,74.89217
200768,12.956624,74.918019
200769,12.944932,74.934683
200770,12.970063,74.94219
200771,12.947881,74.870381
200772,12.980971,74.893418
200773,13.002029,74.881627
200774,12.97164,74.87298
200775,12.96305,74.969238
200776,12.942911,74.936249
200777,12.98175,74.885634
200778,12.986512,74.956928
200779,12.933588,74.918474
200780,12.929966,74.946851
200781,13.022443,74.868933
200782,12.980309,74.91597
200783,12.982242,74.909616
200784,12.993077,74.975943
200785,12.93911,74.927964
200786,13.064647,74.864535
200788,12.927245,74.952025
200789,13.02612,74.867181
200790,12.99908,74.884289
200791,12.944617,74.934107
200792,12.983864,74.91166
200793,12.939662,74.928448
200794,12.944777,74.933831
200795,12.934338,74.919704
200796,12.96767,74.928009
200797,12.96012,74.933406
200798,12.974068,74.874766
200799,12.97651,74.879228
200800,12.972324,74.889406
200802,12.997745,74.937491
200803,12.981586,74.900405
200804,12.973333,74.947996
200805,12.927846,74.949203
200806,12.980138,74.883349
200807,12.927656,74.949342
200808,12.984414,74.955699
200809,12.980471,74.954556
200810,12.958582,74.93366
200811,12.975751,74.924755
200812,12.967766,74.939121
200813,12.936558,74.926276
200814,12.956717,74.93101
200815,12.960259,74.933417
200816,12.96012,74.933441
200817,12.974984,74.877124
200818,12.97382,74.874995
200819,12.982479,74.908289
200820,12.975431,74.987925
200821,12.941584,74.937991
200822,12.975963,74.951319
200824,12.986645,74.956182
200825,12.972051,74.889143
200826,12.967759,74.927946
200827,13.017514,74.968534
200828,12.962913,74.969161
200829,12.954725,74.893813
200830,12.963635,74.88763
200833,13.016498,74.87284
200834,13.003214,74.966081
200835,13.00162,74.881885
200836,12.982077,74.888751
200837,13.01256,74.922483
200838,12.932903,74.918653
200839,12.970281,74.986885
200840,12.945036,74.933978
200841,12.9347,74.922654
200842,12.973587,74.888777
200844,12.933275,74.918582
200845,12.932545,74.944279
200846,13.005137,74.879981
200847,13.006082,74.954899
200848,12.933295,74.918523
200849,13.014565,74.93026
200850,12.980865,74.884489
200851,13.031747,74.867758
200852,12.959691,74.971231
200853,12.974748,74.866113
200854,13.010564,74.875511
200858,12.956774,74.956424
200859,12.950678,74.922252
200860,12.938734,74.928017
200864,12.969749,74.888304
200865,12.947576,74.923849
200866,12.949546,74.92404
200869,12.976678,74.884394
200873,12.978521,74.922556
200874,12.962288,74.97044
200875,12.978844,74.962366
200877,12.97096,74.94472
200878,12.99585,74.889226
200879,12.974148,74.87432
200880,12.977649,74.877423
200881,13.042267,74.870543
200884,13.045733,74.841577
200888,12.982416,74.886124
200890,12.98476,74.900929
200891,12.99724,74.887439
200893,12.971035,74.935971
200895,12.936575,74.937139
200896,12.932107,74.919448
200897,12.97603,74.866992
200899,12.985325,74.90494
200900,13.002866,74.883263
200901,13.018669,74.906742
200902,12.986239,74.903751
200906,12.953658,74.871579
200913,12.967509,74.888087
200915,12.964087,74.934272
200919,12.942768,74.865368
200920,12.980641,74.885345
200921,12.974382,74.876951
200922,12.97164,74.872678
200923,12.994465,74.967261
200924,12.977015,74.941252
200925,12.960678,74.934441
200926,12.980597,74.885269
200929,12.986694,74.885451
200930,12.98259,74.908829
200931,13.049002,74.861302
200932,12.980592,75.009183
200933,12.941447,74.866493
200934,12.973105,74.900104
200935,12.999964,74.8774
200936,12.934418,74.920613
200937,12.938343,74.923289
200938,12.974602,74.880303
200939,12.981893,74.901758
200940,12.98131,74.900626
200942,12.952811,74.900462
200943,13.034147,74.870094
200944,13.04013,74.871184
200945,12.970602,74.944589
200946,12.968685,74.939818
200947,12.982076,74.888525
200948,13.046282,74.87022
200949,12.982182,74.888025
200950,13.007564,74.877866
200951,12.993204,74.964604
200952,12.940448,74.866764
200953,13.022628,74.869967
200954,12.982882,74.9074
200955,12.980586,74.962433
200956,12.972638,74.990355
200957,12.972671,74.874263
200958,12.96385,74.934719
200959,12.932244,74.918259
200960,12.982872,74.907016
200961,13.045344,74.871789
200962,12.970823,74.944439
200963,12.974179,74.875179
200964,12.94321,74.865621
200965,12.940931,74.922177
200966,12.996481,74.891392
200968,12.965516,74.915976
200969,12.981938,74.902754
200970,12.985904,74.886194
200971,12.992992,74.962265
200972,13.011813,74.882615
200973,13.049163,74.860969
200974,12.964807,74.947143
200975,12.991028,74.961355
200976,13.000126,74.883347
200977,12.978748,74.953297
200978,12.968823,74.985865
200979,12.965616,75.010311
200980,12.998352,74.881673
200981,12.959028,74.868819
200982,12.967891,74.871315
200983,12.969043,74.891301
200984,12.962274,74.933661
200985,12.962014,74.932629
200986,12.959737,74.933189
200987,12.974226,74.955758
200988,12.967424,74.864754
200989,12.957825,74.931386
200990,12.975191,74.877488
200991,12.963986,74.934528
200992,12.995539,74.884792
200993,12.996962,74.891037
200994,12.958556,74.933245
200999,13.000969,74.882467
201000,12.969943,74.889026
201007,13.053504,74.862625
201008,12.970322,74.942759
201009,12.963169,74.870823
201014,12.986018,74.88583
201015,13.016524,74.87274
201018,12.967482,74.92824
201028,12.975016,74.866036
201029,12.957143,74.958867
201034,12.934676,74.921797
201035,12.936226,74.925723
201038,12.97142,74.945127
201044,13.049486,74.870952
201045,12.996365,74.962823
201051,12.962708,74.934304
201052,12.993973,74.962282
201057,12.960776,75.011716
201058,12.932095,74.91795
201060,12.973606,74.948437
201061,12.97285,74.874694
201062,12.963103,74.935779
201063,12.92987,74.947093
201066,12.973225,74.874506
201067,12.997913,74.88394
201069,6.75,74.5332
201071,12,68
201072,12.5556,74.564
201073,6.75,74
201074,6.752783,74.53323
201077,6.752783,74.53323
201078,12.585089,74.534595
201079,6.752783,74.53323
201082,6.752783,74.5332
201085,6.75,74.5332
201089,6,74.5332
201090,6.752783,68
201092,12.963821,74.939228
201093,6.752783,74.53323
201098,6.752783,74.5332
201103,6.75,74.5332
201104,6.752783,74.53323
201105,6.752783,74.53323
201115,12.957477,74.933867
201116,6.752783,74.53323
201117,6.752783,74.53323
201119,6.752783,74.53323
201123,6.752783,74.53323
201126,6.752783,74.53323
201131,6.752783,70
201132,12.58514,74.5312
201133,7.75,64.5
201139,12.937089,74.926875
201140,6.752783,74.5332
202022,12.857416,74.854511
202023,12.888041,74.868055
202024,12.883619,74.877187
202025,12.863556,74.860584
202026,12.884616,74.86496
202027,12.868779,74.8577
202028,12.869388,74.864237
202029,12.883625,74.863619
202030,12.897632,74.859728
202031,12.860305,74.839004
202032,12.880718,74.877964
202033,12.893236,74.857815
202034,12.858321,74.854846
202035,12.847686,74.85256
202036,12.885943,74.862455
202037,12.882296,74.84103
202038,12.87882,74.866009
202039,12.856409,74.839073
202040,12.870386,74.846115
202041,12.872637,74.851921
202042,12.897674,74.845517
202043,12.867254,74.842823
202044,12.868569,74.854971
202045,12.896406,74.859492
202046,12.856845,74.85418
202047,12.867744,74.848196
202048,12.897136,74.842394
202049,12.867078,74.865191
202050,12.870375,74.841858
202051,12.885021,74.863122
202052,12.864543,74.842148
202053,12.872091,74.847687
202054,12.884748,74.847405
202055,12.891024,74.854959
202056,12.871482,74.854943
202057,12.879996,74.880986
202058,12.868524,74.862207
202059,12.876549,74.84802
202060,12.880493,74.859128
202062,12.881604,74.849851
202063,12.872447,74.853955
202064,12.867698,74.845837
202065,12.876349,74.848113
202066,12.880522,74.859546
202067,12.895052,74.859236
202068,12.891301,74.850407
202069,12.879512,74.856049
202070,12.8513,74.843077
202071,12.874714,74.843288
202072,12.887515,74.861079
202073,12.885848,74.841974
202074,12.862721,74.853452
202075,12.859379,74.848137
202077,12.889659,74.852769
202078,12.872003,74.847803
202079,12.849965,74.84481
202080,12.879715,74.855116
202081,12.883044,74.875964
202082,12.890918,74.84146
202083,12.853044,74.840894
202084,12.856299,74.839481
202085,12.883764,74.854584
202086,12.872361,74.848679
202087,12.875015,74.842668
202088,12.873526,74.864787
202089,12.865068,74.840699
202090,12.891401,74.85121
202091,12.890599,74.86902
202092,12.88488,74.847867
202093,12.890742,74.854098
202094,12.865123,74.840594
202095,12.879422,74.854309
202098,12.870095,74.856469
202099,12.875953,74.842695
202100,12.864575,74.840118
202101,12.881141,74.861851
202102,12.879715,74.856643
202103,12.884395,74.863404
202104,12.875432,74.848381
202107,12.873018,74.852353
202108,12.877535,74.851623
202109,12.868538,74.857844
202110,12.869235,74.864189
202111,12.881069,74.854407
202112,12.882995,74.873224
202113,12.872658,74.856151
202114,12.858234,74.838884
202115,12.896022,74.847023
202116,12.881173,74.86142
202117,12.870286,74.856756
202118,12.881934,74.855587
202120,12.879239,74.854357
202121,12.875759,74.842065
202122,12.879817,74.872541
202123,12.894947,74.841979
202124,12.872209,74.848314
202125,12.885218,74.841814
202126,12.873458,74.852176
202127,12.879285,74.845121
202128,12.864695,74.840333
202129,12.891858,74.856074
202130,12.852338,74.855842
202131,12.869155,74.864142
202132,12.857472,74.839017
202133,12.880335,74.862853
202134,12.892257,74.850119
202135,12.882948,74.872766
202136,12.878366,74.851364
202137,12.852331,74.853086
202138,12.86726,74.857924
202139,12.890474,74.854268
202140,12.875143,74.844052
202141,12.885779,74.849506
202142,12.885116,74.847584
202145,12.868976,74.864119
